features,Duration;features,FileSize;fname
15,0;1323044;198d750d,wav
15,0;1323044;1993be94,wav
15,0;1323044;199472f2,wav
15,0;1323044;199af520,wav
15,0;1323044;199b91c0,wav
15,0;1323044;199eec37,wav
15,0;1323044;199f3f54,wav
15,0;1323044;19a11c1e,wav
15,0;1323044;19a25040,wav
15,0;1323044;19a440c8,wav
15,0;1323044;19a59bdb,wav
15,0;1323044;19a712b8,wav
15,0;1323044;19a826a2,wav
15,0;1323044;19b72692,wav
15,0;1323044;19b749d4,wav
15,0;1323044;19baf69e,wav
15,0;1323044;19c2cf14,wav
15,0;1323044;19ca5e9d,wav
15,0;1323044;19d1b267,wav
15,0;1323044;19d8af4e,wav
15,0;1323044;19dbdf6b,wav
15,0;1323044;19e0e23f,wav
15,0;1323044;19e4fc03,wav
15,0;1323044;19eb335d,wav
15,0;1323044;19ebd33d,wav
15,0;1323044;19f12da4,wav
15,0;1323044;19f237d0,wav
15,0;1323044;19f42e05,wav
15,0;1323044;19f78128,wav
15,0;1323044;19f7f5fc,wav
15,0;1323044;19fc4ea8,wav
15,0;1323044;19fee750,wav
15,0;1323044;19ff3d96,wav
15,0;1323044;19ff836c,wav
15,0;1323044;1a0304d1,wav
15,0;1323044;1a045251,wav
15,0;1323044;1a0c1208,wav
15,0;1323044;1a1087d4,wav
15,0;1323044;1a1486ce,wav
15,0;1323044;1a19555b,wav
15,0;1323044;1a1a518d,wav
13,653333333333334;1204268;1a21c54d,wav
15,0;1323044;1a22a28d,wav
15,0;1323044;1a3006a8,wav
15,0;1323044;1a31b83d,wav
15,0;1323044;1a328d46,wav
15,0;1323044;1a32caec,wav
15,0;1323044;1a35b001,wav
15,0;1323044;1a37001e,wav
15,0;1323044;1a39d955,wav
9,032562358276644;796716;1a42d0be,wav
15,0;1323044;1a4930f4,wav
15,0;1323044;1a4e3393,wav
15,0;1323044;1a56b9aa,wav
15,0;1323044;1a5d46b0,wav
15,0;1323044;1a649bcc,wav
15,0;1323044;1a6c13f7,wav
15,0;1323044;1a6c4e69,wav
15,0;1323044;1a6e927a,wav
15,0;1323044;1a76ecae,wav
15,0;1323044;1a7e5b2c,wav
15,0;1323044;1a8c5adc,wav
15,0;1323044;1a8e7619,wav
15,0;1323044;1a8fbf0c,wav
15,0;1323044;1a92969c,wav
15,0;1323044;1a942eb9,wav
10,135510204081633;893996;1a970358,wav
15,0;1323044;1a97e68f,wav
15,0;1323044;1a9e9a1d,wav
15,0;1323044;1aa62b28,wav
15,0;1323044;1aac0de8,wav
15,0;1323044;1aae3bf1,wav
15,0;1323044;1ab14b41,wav
15,0;1323044;1ab2690c,wav
15,0;1323044;1ab547c9,wav
15,0;1323044;1abb86fe,wav
15,0;1323044;1abd75e3,wav
15,0;1323044;1ac55d4c,wav
15,0;1323044;1accf261,wav
15,0;1323044;1acd6861,wav
15,0;1323044;1ad1b283,wav
15,0;1323044;1ad384fe,wav
15,0;1323044;1ad7813d,wav
15,0;1323044;1ad8ec5b,wav
15,0;1323044;1ada8fcf,wav
15,0;1323044;1adaae7a,wav
15,0;1323044;1adb2487,wav
8,034104308390022;708652;1adc2c14,wav
15,0;1323044;1ae18967,wav
15,0;1323044;1ae82eb8,wav
11,911836734693878;1050668;1aec0aea,wav
15,0;1323044;1af085ba,wav
8,17342403628118;720940;1af13145,wav
15,0;1323044;1af3bd88,wav
5,921088435374149;522284;1af5110b,wav
15,0;1323044;1af5261d,wav
15,0;1323044;1af70890,wav
15,0;1323044;1af7d17c,wav
15,0;1323044;1af8a266,wav
10,47219954648526;923692;1afb7665,wav
15,0;1323044;1b03441f,wav
15,0;1323044;1b03bba7,wav
15,0;1323044;1b16893d,wav
15,0;1323044;1b1e2398,wav
15,0;1323044;1b1e411e,wav
15,0;1323044;1b1f8fc7,wav
13,662040816326531;1205036;1b224a83,wav
15,0;1323044;1b227b7f,wav
15,0;1323044;1b246bcd,wav
15,0;1323044;1b284947,wav
15,0;1323044;1b2eb680,wav
15,0;1323044;1b357fd6,wav
15,0;1323044;1b40ce85,wav
15,0;1323044;1b40d660,wav
15,0;1323044;1b423f54,wav
15,0;1323044;1b4273ee,wav
15,0;1323044;1b43f409,wav
15,0;1323044;1b4ade98,wav
8,034104308390022;708652;1b50c7f8,wav
15,0;1323044;1b5fda28,wav
15,0;1323044;1b5ff5ac,wav
15,0;1323044;1b60b975,wav
15,0;1323044;1b64c4f1,wav
15,0;1323044;1b72e4b7,wav
15,0;1323044;1b7de3d8,wav
15,0;1323044;1b7eb47d,wav
7,569705215419501;667692;1b7facd8,wav
15,0;1323044;1b7fbf2f,wav
15,0;1323044;1b80f0e4,wav
15,0;1323044;1b85ffc0,wav
15,0;1323044;1b8957cd,wav
10,820498866213152;954412;1b90b894,wav
15,0;1323044;1b953641,wav
15,0;1323044;1b98b7a2,wav
15,0;1323044;1b9908cd,wav
15,0;1323044;1b9dffca,wav
15,0;1323044;1b9f852e,wav
15,0;1323044;1ba0bf1e,wav
15,0;1323044;1ba59f5b,wav
15,0;1323044;1ba9adb0,wav
15,0;1323044;1ba9f859,wav
15,0;1323044;1bb062c4,wav
15,0;1323044;1bb3fcbd,wav
15,0;1323044;1bb7a70d,wav
5,038730158730159;444460;1bb85c9e,wav
15,0;1323044;1bbcc62e,wav
15,307755102040817;1350188;1bbcf078,wav
15,0;1323044;1bc25c28,wav
15,0;1323044;1bc78bc5,wav
15,0;1323044;1bcaa881,wav
15,0;1323044;1bcab31c,wav
15,0;1323044;1bcf46b6,wav
15,0;1323044;1bd588ce,wav
15,0;1323044;1bd62d11,wav
15,0;1323044;1bd808f4,wav
15,0;1323044;1bdb1f83,wav
15,0;1323044;1bdcf49c,wav
15,0;1323044;1bdfbf36,wav
12,051156462585034;1062956;1be2d1f6,wav
15,0;1323044;1be43255,wav
13,885532879818594;1224748;1be594c2,wav
6,942766439909297;612396;1beab2e8,wav
15,0;1323044;1becf916,wav
15,0;1323044;1bed38e6,wav
15,0;1323044;1bee05e3,wav
7,825124716553288;690220;1bf052fb,wav
15,0;1323044;1bf1f140,wav
15,0;1323044;1bf341ae,wav
15,0;1323044;1bf9d9d1,wav
15,0;1323044;1bfdc315,wav
15,0;1323044;1bfe451e,wav
15,0;1323044;1bff957d,wav
15,0;1323044;1bffa3cd,wav
15,0;1323044;1bffe855,wav
15,0;1323044;1c08857c,wav
12,19047619047619;1075244;1c0cf47a,wav
15,0;1323044;1c0dc180,wav
15,0;1323044;1c1471be,wav
15,0;1323044;1c1c86fd,wav
12,631655328798185;1114156;1c1cd3a2,wav
15,0;1323044;1c1f838a,wav
14,048072562358277;1239084;1c206943,wav
15,0;1323044;1c20dff5,wav
15,0;1323044;1c241475,wav
15,0;1323044;1c26a7d9,wav
15,0;1323044;1c2a921e,wav
15,0;1323044;1c2d6fc5,wav
15,0;1323044;1c32b65b,wav
15,0;1323044;1c37c67a,wav
15,0;1323044;1c38508c,wav
13,653333333333334;1204268;1c3e170a,wav
15,0;1323044;1c433e52,wav
15,0;1323044;1c458f9d,wav
15,0;1323044;1c470de8,wav
15,0;1323044;1c4d2b19,wav
15,0;1323044;1c56c33c,wav
15,0;1323044;1c57c7e9,wav
15,0;1323044;1c580931,wav
14,744671201814059;1300524;1c5afbe0,wav
15,0;1323044;1c5b6248,wav
15,0;1323044;1c609df8,wav
15,0;1323044;1c624092,wav
15,0;1323044;1c675449,wav
15,0;1323044;1c6a4e96,wav
15,0;1323044;1c6e7087,wav
15,0;1323044;1c6f6bbe,wav
15,0;1323044;1c725578,wav
15,0;1323044;1c7301d0,wav
15,0;1323044;1c736eb8,wav
15,0;1323044;1c743150,wav
15,0;1323044;1c790238,wav
15,0;1323044;1c7b9fb1,wav
15,0;1323044;1c7f4f0f,wav
15,0;1323044;1c7fb3d5,wav
15,0;1323044;1c888a13,wav
15,0;1323044;1c8a91a2,wav
15,0;1323044;1c8a9edb,wav
15,0;1323044;1c8df3dd,wav
15,0;1323044;1c974097,wav
4,829750566893424;426028;1c97589c,wav
15,0;1323044;1ca1251d,wav
15,0;1323044;1ca2720c,wav
15,0;1323044;1ca86b89,wav
15,0;1323044;1ca9b2f8,wav
15,0;1323044;1cacd0cd,wav
15,0;1323044;1cb38d34,wav
15,0;1323044;1cb54e0c,wav
15,0;1323044;1cb74b78,wav
15,0;1323044;1cbf741f,wav
15,0;1323044;1cc35bd8,wav
15,0;1323044;1cc46745,wav
15,0;1323044;1cce7433,wav
6,617687074829932;583724;1cd62dd7,wav
15,0;1323044;1cdb4e54,wav
15,0;1323044;1cdb6456,wav
15,0;1323044;1cdceee6,wav
15,0;1323044;1ce04bb4,wav
15,0;1323044;1ce4d3c9,wav
15,0;1323044;1ce57197,wav
15,0;1323044;1ce592e6,wav
10,750839002267574;948268;1ce681e2,wav
15,0;1323044;1ce8b1e8,wav
15,0;1323044;1cf133e6,wav
15,0;1323044;1cf531cf,wav
15,0;1323044;1cf8162d,wav
15,0;1323044;1cfc9a6f,wav
15,0;1323044;1d005322,wav
15,0;1323044;1d011624,wav
15,0;1323044;1d029817,wav
15,0;1323044;1d03b11a,wav
15,0;1323044;1d0457f5,wav
15,0;1323044;1d0ecef6,wav
15,0;1323044;1d115946,wav
15,0;1323044;1d13bbf0,wav
15,0;1323044;1d166a00,wav
15,0;1323044;1d1d7f57,wav
15,0;1323044;1d23039a,wav
15,0;1323044;1d29e731,wav
13,49079365079365;1189932;1d2bb06e,wav
15,441269841269841;1361964;1d31370b,wav
7,012426303854875;618540;1d36078c,wav
15,0;1323044;1d361915,wav
15,0;1323044;1d372e45,wav
15,0;1323044;1d3cc196,wav
7,383945578231293;651308;1d40a702,wav
15,0;1323044;1d414a74,wav
15,0;1323044;1d42130f,wav
15,0;1323044;1d4f38f3,wav
15,0;1323044;1d5062ae,wav
15,0;1323044;1d556845,wav
15,0;1323044;1d5616df,wav
15,0;1323044;1d57d268,wav
15,0;1323044;1d5b29da,wav
15,0;1323044;1d5bd4ef,wav
15,0;1323044;1d5d9f43,wav
13,514013605442177;1191980;1d5e6e9b,wav
15,0;1323044;1d60fc0e,wav
15,0;1323044;1d63fe2f,wav
15,0;1323044;1d671fc9,wav
15,0;1323044;1d6a6cde,wav
15,0;1323044;1d7217d2,wav
15,0;1323044;1d722279,wav
15,0;1323044;1d7aab28,wav
15,0;1323044;1d812a1f,wav
15,0;1323044;1d846777,wav
15,0;1323044;1d861ff4,wav
15,0;1323044;1d864174,wav
15,0;1323044;1d912e3f,wav
6,849886621315193;604204;1d94a5b0,wav
15,0;1323044;1d96a0c5,wav
15,0;1323044;1d999987,wav
15,0;1323044;1d99f153,wav
15,0;1323044;1da58f8e,wav
15,0;1323044;1da60f10,wav
15,0;1323044;1da6aead,wav
15,0;1323044;1daa4d1a,wav
15,0;1323044;1dab3ab0,wav
15,0;1323044;1dafdb86,wav
15,650249433106575;1380396;1dafef92,wav
15,0;1323044;1db05a09,wav
15,0;1323044;1db70135,wav
15,0;1323044;1dbd414a,wav
15,0;1323044;1dbe036d,wav
15,0;1323044;1dbe0897,wav
15,0;1323044;1dbe91f8,wav
15,0;1323044;1dc6a8c7,wav
11,377777777777778;1003564;1dcf5bb3,wav
15,0;1323044;1dd08c47,wav
12,051156462585034;1062956;1dd19ac8,wav
15,0;1323044;1dd71aad,wav
15,0;1323044;1dd71e40,wav
15,0;1323044;1dd8e276,wav
15,0;1323044;1de0c4f1,wav
15,0;1323044;1de2d71e,wav
15,0;1323044;1de66e7c,wav
15,0;1323044;1de68cd9,wav
15,0;1323044;1de7d3a7,wav
15,0;1323044;1de9edfe,wav
15,0;1323044;1deb017c,wav
9,032562358276644;796716;1debbfc4,wav
15,0;1323044;1dec1ba4,wav
15,0;1323044;1deddb97,wav
15,0;1323044;1dee3a82,wav
15,0;1323044;1deecb49,wav
15,0;1323044;1df19e86,wav
15,0;1323044;1df234e0,wav
15,0;1323044;1df5ca8d,wav
15,0;1323044;1dfaa27d,wav
15,0;1323044;1dfdd346,wav
15,0;1323044;1dfe24f7,wav
15,0;1323044;1dff1146,wav
15,0;1323044;1dff7799,wav
15,0;1323044;1e02bb11,wav
15,0;1323044;1e0478f7,wav
15,0;1323044;1e04a7c6,wav
15,0;1323044;1e06b354,wav
15,0;1323044;1e080d69,wav
15,0;1323044;1e08d07c,wav
15,0;1323044;1e0aa2b3,wav
15,0;1323044;1e0b3f60,wav
15,0;1323044;1e0db1d7,wav
15,0;1323044;1e10dfa1,wav
15,0;1323044;1e171952,wav
15,0;1323044;1e1b25d2,wav
15,0;1323044;1e1d29ab,wav
15,0;1323044;1e1e6232,wav
14,373151927437641;1267756;1e2540f1,wav
6,246167800453515;550956;1e278b46,wav
15,0;1323044;1e2f2160,wav
15,0;1323044;1e33afb0,wav
15,0;1323044;1e38f055,wav
15,0;1323044;1e38f35d,wav
15,0;1323044;1e3cbc11,wav
15,0;1323044;1e3d92ab,wav
15,0;1323044;1e3e6d0c,wav
15,0;1323044;1e3fb462,wav
15,09297052154195;1331244;1e4bdad0,wav
15,0;1323044;1e4d1534,wav
15,0;1323044;1e4fe6db,wav
8,266303854875284;729132;1e524dc9,wav
15,0;1323044;1e568b37,wav
15,0;1323044;1e56c9e6,wav
15,0;1323044;1e572f14,wav
15,0;1323044;1e5d3179,wav
15,0;1323044;1e5e709e,wav
15,0;1323044;1e5f20ab,wav
15,0;1323044;1e6b57ca,wav
15,0;1323044;1e6b94ca,wav
15,0;1323044;1e6e3040,wav
15,0;1323044;1e7f09e0,wav
15,0;1323044;1e7ff8c7,wav
15,0;1323044;1e84a36b,wav
15,0;1323044;1e856785,wav
15,0;1323044;1e8a8336,wav
15,0;1323044;1e8ab279,wav
15,0;1323044;1e8e18f2,wav
15,0;1323044;1e8f9bfd,wav
10,286439909297052;907308;1e9069aa,wav
15,0;1323044;1e9246e2,wav
15,0;1323044;1e94d5da,wav
15,0;1323044;1e96d646,wav
15,0;1323044;1e9758b8,wav
15,0;1323044;1e9cdb09,wav
15,0;1323044;1ea1cf42,wav
15,0;1323044;1ea3cd80,wav
15,0;1323044;1ea3fdad,wav
14,953650793650795;1318956;1ea547c6,wav
15,0;1323044;1ead507d,wav
15,0;1323044;1eae37e5,wav
15,0;1323044;1eaf3938,wav
15,0;1323044;1eb579c9,wav
6,965986394557823;614444;1eb94eed,wav
15,0;1323044;1ebe32e4,wav
15,0;1323044;1ec1662d,wav
15,0;1323044;1ec2802c,wav
15,0;1323044;1ec2b350,wav
6,942766439909297;612396;1ec5d1f2,wav
15,0;1323044;1ec76a28,wav
15,0;1323044;1ec8afc4,wav
13,815873015873017;1218604;1ec8f837,wav
15,0;1323044;1ecaaccf,wav
15,0;1323044;1ed18308,wav
15,0;1323044;1ed43bb2,wav
15,0;1323044;1edf9b74,wav
15,0;1323044;1ee1d41c,wav
15,0;1323044;1ee1d7d8,wav
15,0;1323044;1eedaf83,wav
15,0;1323044;1ef22787,wav
15,0;1323044;1ef34c0c,wav
15,0;1323044;1ef887a0,wav
15,0;1323044;1efaccba,wav
15,928888888888888;1404972;1efd5c08,wav
15,0;1323044;1f076295,wav
15,0;1323044;1f09805f,wav
15,0;1323044;1f0a10dd,wav
15,0;1323044;1f0c3d89,wav
15,0;1323044;1f0c9851,wav
15,0;1323044;1f0cc6bd,wav
15,0;1323044;1f140e82,wav
15,0;1323044;1f14c478,wav
15,0;1323044;1f157493,wav
15,0;1323044;1f1b9c5c,wav
15,0;1323044;1f257e77,wav
15,0;1323044;1f2898a2,wav
15,0;1323044;1f2bcf95,wav
15,0;1323044;1f2c00fa,wav
15,0;1323044;1f2c9f67,wav
15,0;1323044;1f2da780,wav
15,0;1323044;1f307d45,wav
15,0;1323044;1f32b244,wav
15,0;1323044;1f343d95,wav
15,0;1323044;1f346a78,wav
15,0;1323044;1f3de6d0,wav
15,0;1323044;1f3e8761,wav
15,0;1323044;1f405253,wav
15,0;1323044;1f41c7f0,wav
4,365351473922902;385068;1f4349e6,wav
15,0;1323044;1f45aa1a,wav
15,0;1323044;1f4d83cf,wav
15,0;1323044;1f52c9bc,wav
15,0;1323044;1f56388b,wav
15,0;1323044;1f56adf2,wav
15,0;1323044;1f573d90,wav
15,0;1323044;1f5babbe,wav
15,0;1323044;1f674089,wav
15,0;1323044;1f78812e,wav
15,0;1323044;1f7eed38,wav
15,0;1323044;1f8105ae,wav
15,0;1323044;1f81b879,wav
15,0;1323044;1f87c89a,wav
15,0;1323044;1f95eed3,wav
15,0;1323044;1f96955d,wav
15,0;1323044;1f9c4b69,wav
15,0;1323044;1f9eab1e,wav
15,0;1323044;1f9f0b6c,wav
15,0;1323044;1fa62827,wav
15,0;1323044;1fac47a9,wav
15,0;1323044;1fb2dcfe,wav
15,0;1323044;1fb32d21,wav
15,0;1323044;1fb3f7be,wav
12,979954648526077;1144876;1fb44402,wav
12,60843537414966;1112108;1fb91fa9,wav
15,0;1323044;1fbfc195,wav
15,0;1323044;1fc14a96,wav
15,0;1323044;1fca5999,wav
7,9412244897959186;700460;1fce4945,wav
15,0;1323044;1fd04642,wav
15,0;1323044;1fd4f275,wav
13,049614512471654;1151020;1fd9bbfd,wav
8,359183673469389;737324;1fdcafdc,wav
15,0;1323044;1fe0b9a7,wav
15,0;1323044;1fe3a423,wav
15,0;1323044;1fe62f46,wav
15,0;1323044;1feb1d30,wav
15,0;1323044;1febf555,wav
15,0;1323044;1fee4ac7,wav
15,0;1323044;1fefa6e3,wav
15,0;1323044;1ffaaced,wav
15,0;1323044;1ffe1088,wav
15,0;1323044;2002bc43,wav
15,0;1323044;200a35d1,wav
15,0;1323044;200b2ff2,wav
15,0;1323044;20124854,wav
15,0;1323044;201302a0,wav
15,0;1323044;201edd82,wav
15,0;1323044;201f3fad,wav
6,919546485260771;610348;2027b125,wav
15,0;1323044;202f104c,wav
15,0;1323044;20313f90,wav
15,0;1323044;20336312,wav
15,0;1323044;20381535,wav
15,0;1323044;20398567,wav
15,0;1323044;2039a6aa,wav
15,0;1323044;203a3f35,wav
15,0;1323044;203f4fd5,wav
15,0;1323044;2044c0b3,wav
15,0;1323044;2044e3ff,wav
15,0;1323044;2057cbe9,wav
15,0;1323044;205ac823,wav
15,0;1323044;205b21de,wav
15,0;1323044;205bd033,wav
15,0;1323044;205f2c15,wav
15,0;1323044;2063b299,wav
15,0;1323044;20640c5c,wav
15,0;1323044;20654cd4,wav
15,0;1323044;2065a8cc,wav
15,0;1323044;2065b61a,wav
15,0;1323044;20673185,wav
15,0;1323044;206c2002,wav
15,0;1323044;206d4fbb,wav
15,0;1323044;206f3460,wav
15,0;1323044;207d1bdd,wav
15,0;1323044;207df128,wav
15,0;1323044;2081b787,wav
15,0;1323044;208404e2,wav
11,679637188208616;1030188;20862b37,wav
15,0;1323044;208ba080,wav
15,0;1323044;20930ddf,wav
15,0;1323044;20960262,wav
15,557369614512472;1372204;209a44ec,wav
15,0;1323044;209d1d36,wav
15,0;1323044;20a098f4,wav
15,0;1323044;20a1d883,wav
15,0;1323044;20a482ea,wav
15,0;1323044;20a5126f,wav
13,444353741496599;1185836;20ac4267,wav
15,0;1323044;20aecd9f,wav
15,0;1323044;20b58ddc,wav
15,0;1323044;20c068c7,wav
15,0;1323044;20c2f73f,wav
15,0;1323044;20c329a6,wav
15,0;1323044;20c430ac,wav
15,0;1323044;20c5882d,wav
15,0;1323044;20c5b25f,wav
15,0;1323044;20c6a6ed,wav
15,0;1323044;20c744af,wav
15,0;1323044;20c8b5e2,wav
15,0;1323044;20ca16f3,wav
15,0;1323044;20cf9968,wav
10,843718820861678;956460;20d02c59,wav
15,0;1323044;20d1a7e9,wav
15,0;1323044;20d44453,wav
15,0;1323044;20d55069,wav
14,814331065759637;1306668;20d7b381,wav
15,0;1323044;20dc9f4d,wav
15,0;1323044;20dcbffb,wav
15,0;1323044;20e96433,wav
15,0;1323044;20ead574,wav
15,0;1323044;20f2c38e,wav
15,0;1323044;20f9aefa,wav
15,0;1323044;20fb88c7,wav
15,0;1323044;20fb8c0c,wav
15,0;1323044;20fdcc0e,wav
15,0;1323044;20fde749,wav
15,0;1323044;20ffec37,wav
15,0;1323044;2100dd11,wav
15,0;1323044;21059624,wav
15,0;1323044;210a1bdd,wav
12,422675736961452;1095724;210ae0c6,wav
15,0;1323044;210b5efc,wav
15,0;1323044;210df156,wav
15,0;1323044;210e1f50,wav
15,0;1323044;211c2226,wav
7,87156462585034;694316;2123fa9f,wav
13,02639455782313;1148972;2124f6a9,wav
15,0;1323044;21266b4d,wav
15,0;1323044;212a39e6,wav
15,0;1323044;212eed9d,wav
15,0;1323044;2130f3ee,wav
15,0;1323044;213461e4,wav
14,048072562358277;1239084;21354f1e,wav
15,0;1323044;21356e63,wav
11,679637188208616;1030188;2135d081,wav
15,0;1323044;21373e6d,wav
15,0;1323044;21395bdb,wav
15,0;1323044;2139650b,wav
10,286439909297052;907308;213b1d1d,wav
15,0;1323044;213b6b2f,wav
15,0;1323044;213d8dc2,wav
15,0;1323044;2142cf87,wav
15,0;1323044;2145eaf2,wav
15,0;1323044;214c904e,wav
15,0;1323044;214d9847,wav
15,0;1323044;214ecb85,wav
15,0;1323044;21504e86,wav
15,0;1323044;21529ebb,wav
15,0;1323044;21540af4,wav
15,0;1323044;2156bc79,wav
15,0;1323044;215a0b6a,wav
15,0;1323044;215b5042,wav
15,0;1323044;21615e25,wav
5,0416326530612245;444716;21619dfa,wav
15,0;1323044;216376a9,wav
15,0;1323044;21675e19,wav
15,0;1323044;21701426,wav
15,0;1323044;21713dcd,wav
15,0;1323044;21719e33,wav
15,0;1323044;2173e28e,wav
15,0;1323044;217435fd,wav
15,0;1323044;217492a3,wav
13,02639455782313;1148972;2177a21f,wav
15,0;1323044;217aaa6d,wav
11,284897959183674;995372;217bf2f8,wav
15,0;1323044;217ea19c,wav
15,0;1323044;217f7f39,wav
15,0;1323044;21803297,wav
15,0;1323044;2184faf9,wav
15,0;1323044;218a2a13,wav
14,550204081632653;1283372;218e2155,wav
15,0;1323044;218ed1e2,wav
11,052698412698414;974892;218eea58,wav
15,0;1323044;218f3d02,wav
15,0;1323044;219112e9,wav
13,072834467120181;1153068;21939a3c,wav
15,0;1323044;21950ec4,wav
15,0;1323044;21960811,wav
15,0;1323044;2199eddf,wav
15,0;1323044;219d6182,wav
15,0;1323044;219e0c07,wav
15,0;1323044;219f5ff8,wav
15,0;1323044;21aa178b,wav
15,0;1323044;21aba039,wav
15,0;1323044;21af5c3b,wav
15,0;1323044;21bfc844,wav
15,0;1323044;21d227dd,wav
15,0;1323044;21d43834,wav
15,0;1323044;21d63c87,wav
15,0;1323044;21df9629,wav
15,0;1323044;21e03976,wav
15,0;1323044;21e10e65,wav
15,0;1323044;21e6e6f3,wav
15,0;1323044;21eb3cb0,wav
15,0;1323044;21ef2386,wav
15,0;1323044;21f59760,wav
15,0;1323044;21fe6d7f,wav
15,0;1323044;2206b038,wav
15,0;1323044;2207528c,wav
15,74312925170068;1388588;22087a8f,wav
15,0;1323044;22088322,wav
15,0;1323044;220c7895,wav
15,0;1323044;221260d9,wav
15,0;1323044;22148b58,wav
15,0;1323044;2214f38b,wav
15,0;1323044;221593a9,wav
14,97687074829932;1321004;22185676,wav
15,0;1323044;221a68cf,wav
15,0;1323044;221cd16b,wav
15,0;1323044;221d03f9,wav
15,0;1323044;221ec7f1,wav
15,0;1323044;22210d95,wav
15,0;1323044;22223ad8,wav
15,0;1323044;2224b13f,wav
15,0;1323044;2224f942,wav
15,0;1323044;22275e0b,wav
15,0;1323044;222fd1cd,wav
15,0;1323044;2231dd17,wav
15,0;1323044;2232a007,wav
15,0;1323044;223779dd,wav
15,0;1323044;2238c58c,wav
15,0;1323044;223a50a2,wav
15,0;1323044;223dc0e8,wav
15,0;1323044;22429f18,wav
15,0;1323044;22441d44,wav
15,0;1323044;224a2f38,wav
15,0;1323044;224b888a,wav
9,357641723356009;825388;224d79c8,wav
15,0;1323044;224eb1fa,wav
15,0;1323044;224ed3db,wav
15,0;1323044;22529634,wav
15,0;1323044;2256cb5d,wav
9,009342403628118;794668;22590f24,wav
15,0;1323044;225b17e1,wav
15,0;1323044;225f3623,wav
15,0;1323044;225f8052,wav
15,0;1323044;2263de8f,wav
15,0;1323044;226b396a,wav
15,0;1323044;226e19cc,wav
15,0;1323044;226f3843,wav
15,0;1323044;22733ff9,wav
13,003174603174603;1146924;227708c0,wav
15,0;1323044;22792d50,wav
15,0;1323044;227a2354,wav
15,0;1323044;227ea84b,wav
15,0;1323044;2281f112,wav
15,0;1323044;2282e006,wav
8,034104308390022;708652;228356f1,wav
13,049614512471654;1151020;228edfff,wav
15,0;1323044;22947fc9,wav
15,0;1323044;22954d3a,wav
15,0;1323044;22978236,wav
15,0;1323044;2297bd41,wav
15,0;1323044;229d5ce2,wav
15,0;1323044;229e0e87,wav
15,0;1323044;229ebbde,wav
15,0;1323044;229f3395,wav
13,049614512471654;1151020;229fd510,wav
15,0;1323044;22a15525,wav
15,0;1323044;22a9fcac,wav
15,0;1323044;22ad22bd,wav
15,0;1323044;22ad559a,wav
15,0;1323044;22ad8ae2,wav
15,0;1323044;22b3033c,wav
15,0;1323044;22b52ce6,wav
15,0;1323044;22b90a53,wav
15,0;1323044;22bdd4b3,wav
15,0;1323044;22c06f3d,wav
7,546485260770975;665644;22c0cadd,wav
15,0;1323044;22c8be7d,wav
15,0;1323044;22ca0fd7,wav
5,038730158730159;444460;22cdd2b2,wav
15,0;1323044;22d8f460,wav
15,0;1323044;22dafcaa,wav
15,0;1323044;22dc8eca,wav
15,0;1323044;22dffb5f,wav
15,0;1323044;22e8a7f8,wav
15,0;1323044;22eee109,wav
15,0;1323044;22f80da6,wav
15,0;1323044;22f8fca6,wav
15,0;1323044;22fd3cca,wav
15,0;1323044;23051b5c,wav
15,0;1323044;2307df4f,wav
15,0;1323044;230cfcc2,wav
15,0;1323044;231219ed,wav
11,052698412698414;974892;231472b6,wav
15,0;1323044;231611b6,wav
15,0;1323044;23192804,wav
12,19047619047619;1075244;231b89bd,wav
12,167256235827665;1073196;231f9744,wav
14,883990929705215;1312812;2323ff0c,wav
15,0;1323044;232899b2,wav
9,195102040816327;811052;232e6d88,wav
15,0;1323044;23312ab0,wav
15,0;1323044;2336dcff,wav
15,0;1323044;2338f520,wav
15,0;1323044;233936b1,wav
15,0;1323044;233bc717,wav
15,0;1323044;233edfef,wav
15,0;1323044;23440463,wav
15,0;1323044;23452c95,wav
15,0;1323044;234d75a0,wav
15,0;1323044;234fb3a6,wav
15,0;1323044;2350c963,wav
15,0;1323044;23518abb,wav
15,0;1323044;2353fd63,wav
15,0;1323044;23542309,wav
15,0;1323044;235da76b,wav
15,905668934240364;1402924;2362d929,wav
15,0;1323044;2369f189,wav
15,0;1323044;236be555,wav
15,0;1323044;2371511d,wav
15,0;1323044;2376ec20,wav
15,0;1323044;2377c561,wav
15,0;1323044;2379765e,wav
15,0;1323044;2383817f,wav
15,0;1323044;2388ecc0,wav
15,0;1323044;2389c997,wav
15,0;1323044;238b7330,wav
10,913378684807256;962604;23921754,wav
15,069750566893424;1329196;23922b9b,wav
15,0;1323044;2394d390,wav
15,0;1323044;239e4641,wav
15,0;1323044;23a05ec4,wav
15,0;1323044;23a16fc5,wav
15,0;1323044;23a3ef8c,wav
15,0;1323044;23a5b08c,wav
15,0;1323044;23a5f417,wav
15,0;1323044;23a7656f,wav
15,0;1323044;23aaf4ef,wav
15,0;1323044;23b11bc7,wav
15,0;1323044;23b4cdeb,wav
11,052698412698414;974892;23b5903c,wav
7,151746031746032;630828;23b683cf,wav
15,0;1323044;23b7b391,wav
15,0;1323044;23bf29a7,wav
15,0;1323044;23c1c91a,wav
15,0;1323044;23c1e666,wav
15,0;1323044;23cab44f,wav
15,0;1323044;23cb069b,wav
